,S,K,T,r,sigma,value
29,183.72456359130973,97.07297643841662,0.7703393589081582,0.028184809957851147,0.16895724121048936,1.7427049613433026e-05
30,26.14062704414995,133.08662048031314,1.646828702923488,0.023610174863437788,0.103163970852929,101.87064007198562
31,91.24062014576907,123.705721510711,2.3306985363963,0.007778334767213312,0.991822369619439,74.57946848187207
32,113.47511700866157,85.31479830075295,1.0941960892220863,0.007588445694213866,0.6381418651817977,13.81346782548913
33,4.880486063416826,137.47963571535868,3.7792155224968047,0.03092371590951242,0.25478204256428366,117.43558183392354
34,52.674183798540156,73.52350016014012,0.7450288359704877,0.0023837993862592145,0.4640373826516624,23.53293363369461
35,9.002180369351825,59.319797269009456,2.91513946678452,0.04038404857034597,1.2522746909737266,47.56357224896885
36,19.528637252752223,96.74041747830215,4.816097899152306,0.03267800899799968,0.13926712768502125,63.12433836407342
37,118.54068819752439,95.29797738127772,3.6858475160975717,0.02994993812167996,0.12046913753162397,0.8105446561177381
38,179.38800924595026,69.01181765295459,0.9652809139871764,0.03649031148048547,0.3893619968038594,0.06238619782517385
39,56.64687447917011,130.6800016822125,1.8519826415042149,0.003024847678896835,0.08441706155863646,73.30310903324573
40,25.469760619469728,67.792386547027,1.9032806039805577,0.0027186239077370035,0.7700281264297688,45.906006693387155
41,104.7224094795325,87.1927362778419,3.961620966608441,0.04090825922036292,1.297046816374808,56.90266586235161
42,123.33672212629392,53.148479007888206,4.587715979264474,0.0010211245638163543,0.07120579091058327,2.9775411371130208e-08
43,132.20052634201687,73.86117145098075,2.198090883429232,0.014802230416903116,1.0839160204459561,31.836588919806868
44,108.26012871940507,113.89743625046529,0.9673989542649855,0.006632717852223631,1.3974344373747316,58.72946638359993
45,102.27567809271589,58.10228473323489,1.9405615864987142,0.034013253213671525,0.8006901558072158,13.661154329222184
46,15.277613033156479,125.11563534213434,3.827144079679779,0.02806476689311222,0.8340479249913566,99.99027333224362
47,113.84998853707367,122.49294500271532,4.198791175820249,0.03139384972384055,0.49654313028501584,39.856157546537816
48,144.47316867585818,82.90588708027673,4.594093657975897,0.023199230937435703,0.9805831184753304,44.8937083351474
49,172.26900166143756,113.5739334904853,3.9448621840998377,0.04813527779234091,0.782361839079566,40.161747769725025
50,5.181921368343509,108.11620534115102,4.214682294196674,0.03972353733230915,0.30745643538473255,86.26736884365565
51,132.08163441639113,84.37614577822453,3.174122738501779,0.03701430032713963,0.3378286051306204,5.436191000148277
52,149.15322184149178,113.74068728751787,0.6582483641208813,0.010482895252874627,1.016910672703151,26.05573273700974
53,61.345389135056536,67.70069107038111,1.5284492539403196,0.018574197150066786,0.39151820674320903,14.513005183638011
54,26.860724374392692,95.50472920275463,0.6924674924463121,0.026202028592625805,0.437383406416414,66.92814643690065
55,17.985118452635763,87.77834549975623,2.2559885437061507,0.04330433484576743,0.552594640037724,62.05149721463111
56,3.753120174333055,74.6543490395133,1.1451695500184438,0.022917610863616253,0.20718088216085123,68.96744568894688
57,111.89679915111756,133.61253762964907,0.13311553568792903,0.010991546318999446,0.7254143491983381,26.40022922548866
58,197.94910975677786,104.06754752594699,4.010366798776555,0.02949501792675147,0.11077264881065692,0.00228582261159338
59,61.505386808778226,106.78221862818022,2.995773930804577,0.029577327035886405,1.2857565276908411,77.36608174710992
60,144.25047894863536,125.7029660642852,2.490384958856191,0.01744965200200382,1.3230227926829656,81.36618187932046
61,88.16200954627416,104.19807572748383,2.37504814833924,0.03164591331217999,0.693611652333493,41.980392977995365
62,5.782727987280802,70.91664256939798,4.684043971000494,0.03711313262967903,0.9116082526361222,55.36338579451023
63,40.97312586655424,100.4064428329292,1.2131043249920297,0.04928032664470552,0.7753959248347473,57.95540323609898
64,20.1798092162472,64.34929061189092,2.860459276973433,0.00693762074961046,0.8565096140771741,48.36760284528653
65,76.25544740660732,120.07891290063128,0.257088670846909,0.027553928165889734,0.5812753487708175,43.7626386945516
66,97.56007640165207,67.53949493739489,1.4816601486230605,0.04432232757253003,1.020111463179604,22.198489312041062
67,150.70520854718922,70.79033743726762,1.6040138807860658,0.03451631965418229,0.7863680276037257,10.90110164737645
68,45.27454851153916,100.69748933954975,1.9713649473094599,0.0017067916059898902,1.3897073361455776,79.09545283966801
69,170.73998758407595,70.45834709162122,3.1662651463307014,0.0252252502267004,1.2013470833177928,36.619781676400535
70,152.65223510487934,80.20743938421661,0.13346875174579306,0.03484053524377029,1.2128950314688802,1.5323363176055116
71,129.3494309508194,59.47881107925778,0.2622054321399148,0.012191615144137687,1.3971858641620667,4.202872744124775
72,76.25107981974647,73.32941203536056,3.285198931817313,0.041292945196731774,0.28879081052061245,9.147826323934868
73,152.87038482987836,118.64860424530634,4.347180730665958,0.015774955678356167,0.5157394009300847,35.05388956233199
74,90.87930528404023,68.5726132340726,0.37399486209515936,0.015891228886758525,0.6686347710683967,4.519065509909684
75,130.70013138635701,102.5485197455125,0.7209962760219808,0.003145552301277265,0.5250270320938518,9.314414088324174
76,26.602122855155674,54.910020511957306,1.2570223647747436,0.0033285856402628794,0.32651238719516823,28.205975311649574
77,27.94094435955606,148.93257180840567,2.6168548038547734,0.008609544332932371,1.2701733650983627,129.23189447495926
78,110.95089050782103,68.31948019523168,1.3895380152618784,0.027182583672578028,1.0696176578434475,22.092922183890682
79,73.79631253012529,95.15818013970143,1.0278551428060352,0.03858618077083215,1.4567091653502418,53.817173114062804
80,88.56715442941604,90.47769335846469,2.6042764425058995,0.015608555003605713,0.44468146475700426,23.74640207864808
81,111.04962739545165,58.304858742121795,0.42464005875209,0.041629482694030655,0.3263417802970983,0.004305596705554152
82,145.78972610001676,146.3318141626878,4.0720649466179175,0.019776166899457145,0.5316645192151241,52.07412996959045
83,10.838152647764288,91.59503654194873,4.084617395802838,0.04127725920255032,0.40877595953334384,66.61004710733667
84,159.89853351618692,86.81833704995893,4.806881495749569,0.03881519885384736,0.1510310810639423,0.09336697384325732
85,76.96479107971015,61.97845080249425,4.819600437078765,0.031918828310611776,1.371522137593179,44.72870967122049
86,125.32045633334961,110.42095819778885,0.5876402286405676,0.026684384324073326,0.1573939918076362,0.8236437997068595
87,96.23490855862724,61.0628092715399,2.360829028901488,0.027866754074195085,0.45387231517769344,6.59030860596982
88,12.074799674308837,144.29488709644767,2.355094265762314,0.022021350513515434,1.2915237146861351,128.0194143133418
89,102.79383993875794,79.70268995116746,2.1590354475771796,0.027044288747109096,1.2958904585899322,45.40432341684078
90,197.8188958206678,137.7108015229852,3.051540979421783,0.0038200390708872716,0.6770978906203465,46.80287032686501
91,107.21969877746676,73.6007274495372,0.08562477350519661,0.013678053191437268,0.545612208949203,0.042866946133765516
92,156.05907740096222,91.71152687295881,2.652636856123727,0.00289709411677854,1.3846572124046934,60.57861978096087
93,168.79943002424446,134.8209909302182,4.737623134415033,0.04812759383953221,0.1331638269833087,0.9833218709333398
94,47.187726959512446,90.86796591087533,2.112603297422443,0.0177830372907685,0.09814702686618755,40.329809509305356
95,86.9295503568261,106.98576163986377,2.3160150935565214,0.016943231571091635,0.6060887433381487,42.21073661765614
96,92.97162843697554,138.36240303092563,2.445042521481528,0.04816129682666256,1.096772994975694,81.42636424202853
97,156.82712185740507,92.07456152412144,2.333285729324817,0.0056225479750986905,0.5231843519364578,13.421495692700628
98,35.953444551760896,68.39783930697395,0.9300469989023098,0.023985826730476095,0.852106683817174,35.922932505877185
99,173.02232907911764,86.58415585306228,3.370700551813912,0.016650639425017266,0.3555994740287023,4.691940111408998
100,61.51308771765031,68.49673034591619,1.939757308460206,0.01878343776637239,0.9869641931195106,34.710044486279955
101,155.12545199254942,144.34985725274606,3.4346597408577635,0.009869045589304584,0.28853551504610364,23.858509984127032
102,177.7112344000995,74.39505378119743,0.5516806005160917,0.036206826506710144,0.8451716531604228,2.4266489271631295
103,85.44915239932085,65.27408096729246,2.0820543855377527,0.022123360893877165,0.05030551570336947,7.763282288149927e-06
104,65.92775440328911,146.37390949976958,2.6244339909945005,0.01645568181017898,0.7055103119573226,89.606884847971
105,178.24185735015564,106.52263305031789,1.8093193440330295,0.022735335711891135,0.7690206338272343,24.30334807701793
106,52.54141580487208,61.405956237074165,3.1569194522769317,0.004216676958915146,0.8884904829774491,36.380313487811364
107,58.59095291026848,93.47919354377831,4.505197966247969,0.0405923175791404,0.18589469554198496,22.90188678572865
108,53.626051626266936,108.70805076829332,1.8852024070283386,0.04839135775299211,0.6891833740813946,55.68420196498603
109,51.838794987878245,88.87531174770007,3.592899467503341,0.029212616020461088,1.0744120639882273,60.385606038112314
110,31.28365323313244,57.264510038027176,3.540311868815139,0.013466141265189645,0.9569608417051346,39.743266863049776
111,90.59381905728216,111.65233383297459,0.6115271011090482,0.04597553482587438,0.6560015189292131,30.348135741926754
112,83.42320628602616,56.55468533733017,1.5719616224406616,0.030558681475426026,1.3829124650958595,28.409172979995788
113,37.38342117331375,57.88179436397622,1.0884024646391055,0.0495521162689231,0.39832399225744547,19.249263993020655
114,7.345811075954731,143.30712821371935,4.009964265811953,0.03903684297926021,1.2021984350609105,117.88876247686234
115,51.605889097324976,138.42552613263706,2.930705866273776,0.0011999493870677946,0.7611287592780057,99.00368919111243
116,102.32708125621662,69.42007880768814,1.011879538134272,0.014263118519254204,1.305106854714296,26.403359440080635
117,94.20059182569031,70.33896790153499,3.212194151315843,0.04320566834038598,0.44094468215215715,10.614902318177538
118,72.015183722871,146.14988109290152,1.983304224651771,0.04775726861785644,1.0385650861903375,89.1444725710716
119,106.52665667897914,62.36270570977656,3.3485333996380255,0.01779531311128638,0.8031407755329818,23.423110921745916
120,116.03084586663988,77.21262453178673,0.5144675432562309,0.012475589175673988,0.8122432074926861,7.536610881699154
121,80.21699565616572,121.91619424902255,3.4100517221290283,0.0048299447067920685,1.1166946392757746,90.55388840298916
122,48.538786719855366,109.55300435644506,2.598412825691872,0.004624651778131044,0.6239489893100003,67.88072907650522
123,68.8300210677594,53.998612867502146,2.7344510967766005,0.009148016216257524,1.4363296903172325,38.567898673992296
124,111.60741530490421,125.91832942341716,3.659881216311012,0.0074653378759143765,0.7927779489182353,70.14937966815113
125,4.161330364780573,80.03978964865892,4.963540841280533,0.027257709078783023,0.9091383060886349,66.6501787651111
126,177.98047018024857,77.06734856554749,2.387677258309585,0.04905706616145755,0.7283369377409782,12.487698530835353
127,95.94036177824817,74.82678353706572,0.17852932051888704,0.007208803212528233,0.9882284389625475,5.910095449113754
128,22.02385695891042,93.54313808355357,1.0892004176795147,0.0380103146094763,0.14486639021138634,67.72558855444152
129,152.1529745050277,72.6370451958857,0.5355937165983211,0.04958489603964763,0.7439893075007031,1.9876282471423208
130,21.715289139063586,64.49194226601561,3.262897149541921,0.03571824056482294,0.1284648684139716,35.68192550342944
131,54.82586924860337,118.05015950852005,1.2580496858844206,0.009892893255476546,1.2902657449315758,81.145190619852
132,198.58226642864454,98.23867434183524,3.138647651978613,0.011395297717094702,0.2863811833503089,2.19388477242401
133,159.19575008826942,128.08427015505563,2.067941462898943,0.026932829759402827,0.2464024074050295,6.168396291640086
134,36.39690520723476,96.25622966225012,0.9569182901219542,0.030001227759654834,0.11573866140968295,57.13522083064005
135,46.400035883560165,102.81166813664166,0.19232390564723253,0.03379107437251327,0.8552394172907456,55.90856675970071
136,138.4867621089742,51.50268241038003,4.619877557194813,0.021898798694800145,0.3001052275529147,0.9327064816622723
137,149.81492873124154,51.57687763322291,0.4358820021933665,0.00979709866720058,0.07017817185169517,3.465047626238035e-119
138,5.052692311735201,86.12037525104178,2.7670044065066284,0.0464977942874408,0.7574505879105484,70.7894784547248
139,51.73555300978362,120.65536495358603,2.9270533331929904,0.017610720567846242,1.376588638716973,96.78956685197379
140,53.11140322566465,89.5201841195703,3.8346525282127764,0.0019218379718949322,0.3360488229403247,41.184386397505214
141,131.36634323364643,68.97862336476004,2.6652017633028895,0.007495672404938265,0.974506902605414,28.97658741634438
142,173.4041297335994,94.81514075550066,0.9540064268603488,0.03154036965486648,0.14058336020124634,6.779009031641534e-06
143,93.90578271789339,51.58149269781108,0.9092010092577573,0.007745599397488065,0.9705416446424331,9.323830945398793
144,17.475148096608862,81.84640836796646,4.846069844764384,0.006696781461576976,0.5982568060110469,64.40773792629503
145,69.17098785721655,144.19009671644744,0.44613024518152294,0.0030900852497932146,1.1634415378703666,81.6789752973655
146,198.86266064467694,98.02895399932974,0.7655154015672007,0.01580611511864908,0.6007361553042896,2.7952747089503944
147,172.35667024705364,52.96213649859182,0.11999659891912917,0.006994649832178214,1.32090408245696,0.06654651146982987
148,27.495581010924834,102.79325576335764,1.7457564072937704,0.0014474138215548613,0.22272421977372564,75.0382736354065
149,98.77902024373462,103.0221192721203,2.551417101225126,0.03371625161793428,0.3237649837435227,17.666515933854818
150,17.091939080833747,82.84446287873101,0.9531940095197872,0.038337960614676765,1.1070195478535767,64.02467371718076
151,93.08520266777866,63.148378814507105,4.550841445726258,0.025838712732426505,1.316662384165273,44.68050715670072
152,152.6275405814453,81.97440616888369,2.2965423975269914,0.03531996401692576,0.26984443684365317,0.7559423482294019
153,118.75644904193712,89.49398539255321,0.036721070990411823,0.013094883366322512,0.5743015693832652,0.01795239727509912
154,140.68051758439603,94.47417736796055,3.0186019479442407,0.028522213623872455,0.3461043139012753,7.699433255771893
155,160.2417977437041,112.7054883721808,4.566746117374158,0.0051200135370309844,0.35793499491980996,19.652378024906017
156,191.39221418610487,106.38680266506161,4.4649653216995535,0.025472194649616628,0.2622248995778817,3.5661588868947867
157,41.588089967463794,83.13572695844007,4.485241320050994,0.017424925143598915,1.0706030069965968,62.655787489843696
158,157.31875921288554,64.43826695154473,4.438484150674053,0.0018490585712936454,0.21323476819699277,0.3698455593599639
159,161.68296306517544,59.25468119970439,1.6692099325306484,0.001607462187279542,1.4050601805876424,26.087150666966174
160,43.187514563757425,54.07947269858224,1.9126422525015458,0.03916629581941382,1.460602182856611,35.6504235478247
161,36.14275117194297,98.02514738545321,2.1673365055753853,0.04672920710862059,0.1340152816465364,52.44080157904406
162,197.23013583063477,76.06172907444983,3.5731331233282972,0.02545052656345359,0.8026651344448106,22.08510419705319
163,33.49978031473808,118.32756752759504,3.984149475324625,0.0175180828027819,1.1274189236290406,95.70831708358577
164,27.02475324489164,104.88720409759622,1.4565316001494661,0.032343052064529226,0.12104084650067742,73.0359314294178
165,90.13346981565046,90.78935923019404,4.801359005204577,0.0426282089468014,0.44073512140566184,22.938109618863066
166,91.99949466438106,109.69080080397225,2.674286791869096,0.036140296775784696,0.3903519884538995,27.95831933479912
167,41.65010488117458,130.31613711324366,0.15232499087552942,0.031828355933672704,0.12752679681056048,88.0357556006951
168,20.996967802461384,120.1038451343725,1.650211952028385,0.006935421283956048,0.935311435309847,99.50305575352202
169,84.91087597484805,105.51146598021026,2.65223404879311,0.003469947012191989,0.9765711763918229,64.51658191871451
170,155.82504025779056,65.00678858806486,2.149445857659204,0.012898228523555856,1.423021513525979,35.201224060843444
171,119.82907883767928,87.74715044764744,3.968846659555814,0.016020934206067917,0.9071298581522286,46.34817492405491
172,46.36373559278151,131.75090790720589,3.4114373416512422,0.03261812827080653,1.1668074710153589,98.12497104786888
173,61.837590917158835,77.32861137797121,2.394774502896298,0.042073761968082095,0.7328016398324483,32.468530160794245
174,1.508809695029939,77.48392004697028,1.324821753635477,0.014047139169362316,1.2955621411116218,74.56335927172343
175,15.691837401302008,66.91288041745273,2.479473469163576,0.032650102834543684,1.114183344852538,51.46352887120194
176,195.81033494093737,76.96176792928497,4.445313055656094,0.01957966865720955,1.2643021697351162,50.03692812701699
177,48.38824439466251,85.88781561823853,2.124270877964446,0.01521187805973492,1.0498289780688106,55.73989524337857
178,162.1531700528667,91.00367004183171,2.3212275044854715,0.0376742187747663,0.18666948455318222,0.1071970496649266
179,179.8142122673885,94.05931702101198,1.3839184707988947,0.019942791244699214,1.202220576690303,32.826843954886726
180,93.96173886653318,82.88992846438596,3.3973369506510283,0.043256867202553756,0.24298473165985357,6.0314765123057335
181,35.963765733182036,129.06071457508978,2.932917834260975,0.0031312214639312593,1.4327265554647244,114.09766571443812
182,56.426899969452236,88.76333384118155,3.8932610395532223,0.004669996974641056,0.9512491607432669,63.08594381283204
183,87.95984207280593,113.81460503404195,4.010957051629207,0.04152196807280665,1.3113435745483255,78.94823257165658
184,91.79939354029183,93.25661363762725,3.025574127516486,0.04384246626292793,1.3342949933456623,60.39812957919124
185,10.960711924710932,104.29841411836466,3.9789239429074663,0.01624472785482014,0.3741879144885619,86.82063439763145
186,55.186654350273216,85.28763513744215,3.0563907698667094,0.007982937341395664,0.0920128014646805,28.063616599011645
187,10.854549716612874,90.9213723845584,3.438635755034843,0.01741339200220678,0.4303666091031014,74.81698587235229
188,134.36306533637,56.251518378481805,1.0738181910658848,0.02233650468393692,0.8248908538106512,5.274342876999668
189,4.533453278969455,126.48126255146694,0.11749445276033417,0.0034674571261554318,0.9808948929112731,121.89629041889286
190,180.94642051417878,102.68247579160476,0.6625583535893548,0.005376738557463445,1.3030704086594709,25.027476376543664
191,9.20462185058997,101.75572309249296,2.692189545943125,0.012575176730772724,1.2915827489706855,92.10410486388884
192,165.37697726519283,113.23891168686316,2.406638676545301,0.01903634348605594,1.3273842323221094,68.0741851564174
193,188.4550428711813,148.00372245235036,0.18942879840533872,0.01180532787133953,0.3540214760765521,0.6209361239987903
194,65.60638554552385,68.95134774284384,3.8131460330283637,0.04289331446422659,0.6484583962854396,25.95848235201634
195,14.320809076465965,138.89420112228387,3.4962095042371324,0.04775323807703249,0.42360305749340527,103.25366325254977
196,122.73068577423605,56.188508837981516,3.874981751386626,0.016800308636091343,0.8296528247628202,21.33358057594782
197,58.00228472161821,60.98934800233319,3.183369860645093,0.046883126654249,1.3759771367282863,40.41573720866826
198,138.66632832296898,87.25848454488121,1.5714887172009542,0.04062735861486844,0.07492424692169976,1.6894785380480034e-08
199,165.5969814902047,61.89774472474586,1.8055249387087717,0.0074444157287242435,0.6940578973398152,6.368382976299525
200,41.58394322002012,50.661166019679754,3.1720574342274417,0.03707274331270352,1.3172145456788071,34.62287327148709
201,7.535801854228941,132.66190735446662,0.12149305263188581,0.016746582477332073,0.6075514977110865,124.85646685113801
202,70.7593002138498,80.06329224031583,0.8969885206816504,0.03301866838217498,0.4660989508213179,16.740661539987357
203,6.211713475802153,79.2570545529133,0.8992266982555124,0.025543028242920013,1.2029736890445069,71.3493055733413
204,34.75429527057158,68.42716835601738,1.4236895107798508,0.0036085440631003947,0.3903025075540392,34.06165003831533
205,115.67338628312753,67.84611746195176,4.245985062226945,0.04134229401625273,0.3825712725833745,6.132607589085037
206,109.06789631562617,121.16562899899391,4.056558250063926,0.041824903470098804,0.36731932864422,27.19402332949405
207,15.693531991121002,103.48054146930713,2.9233065322258427,0.020127634785645235,1.4667476937464758,90.5508411758205
208,152.81552616000792,142.48751494249623,0.9786552846567943,0.044989841200923496,0.7535794899200795,34.25961919854996
209,87.39575856056948,110.82432483574104,0.5960319198798949,0.010397168776142138,1.3848040884664423,52.42126276933674
210,155.84514811607121,62.244774480912405,2.894023602523428,0.015441536038988995,0.5614730552633166,7.027311576331671
211,197.45695489331194,76.55813271230048,1.26863041240073,0.007136363280162604,0.27522364225492274,0.010569790574413374
212,11.472828830976269,110.94691318011861,0.7096414287560251,0.024313536908913757,0.8114709857098493,97.57922664022112
213,25.334150697351305,148.30548410640742,2.738465419279535,0.046302532220629224,0.4835900469064137,105.63071082890819
214,157.4527244688299,85.95565387571261,0.7355982483903745,0.008625807704142197,0.1918518038873016,0.00045913521781572667
215,69.0061051404658,51.77651498103161,2.4322920984462244,0.030706584778770245,0.224144279615628,1.551757155664995
216,89.18038011449191,126.92117184745968,1.4527633345421167,0.030555033222735877,0.2540176458686566,34.826429066235306
217,27.09467055937569,78.34730990803094,0.3597266369067583,0.044075957935285966,1.0000398844196847,50.45539136972502
218,105.75846585641797,89.46800097536021,3.6276452086575537,0.021880436843284983,0.9787426974070096,49.94298132499303
219,4.512349113972148,70.81235343152005,2.996318937495529,0.029668175097974595,0.36297128775199394,60.27682568016971
220,98.31445961990745,73.69290263214063,2.68152999458817,0.041719588430995845,0.3339811073994649,5.833194656079467
221,70.4334656667861,135.82520483846096,1.9669874654525268,0.03293293827903092,0.8522746120952948,77.49266707194505
222,180.58736609750616,56.263465881164414,0.12020056542169602,0.04240278718728541,1.0468876414921415,0.006025599365836534
223,7.158864180730943,80.5105697216396,0.4690417144070943,0.009008307062888101,0.36770192242329586,73.01224416529122
224,0.8425070457316083,143.88879293681546,2.761276591362305,0.018567732319611195,0.866087625052301,135.8555631118461
225,42.401607757395304,149.12073592096743,4.1504732655635035,0.04812882076181637,0.35679441883970403,81.33566884669487
226,142.4930072674063,119.40776192390005,1.1391255887203322,0.007780569349431505,0.47312686870662535,15.622341351527922
227,198.1999017446778,105.75696989841504,3.4482331453573294,0.016359909321633438,1.2970340884504425,68.54679630546875
228,174.4298973424046,133.81353981885027,4.664485965238453,0.0429165415428943,0.8828314544821032,63.189998900598866
229,75.39571726155997,53.18551781270711,1.409818793119134,0.005929330058870954,1.2306026668162344,23.78816724186803
230,12.510962571319029,89.2293647403718,1.8768941224720312,0.03358095769115401,1.1257360692022964,73.41025450719034
231,167.1564139982351,139.2261559295281,0.5875212376438672,0.004138176150569944,0.2557120913032522,2.7506595124144653
232,138.41550006249318,77.0326581248774,2.8418118036149584,0.005061877952119878,0.8682809165024636,30.00546796958779
233,58.78505187080002,77.99990361809566,0.051446553299275166,0.0390803546369519,1.2846929195816987,20.80556151982266
234,107.71851927190698,134.4580099813337,2.15805859860135,0.011032269359745234,0.9231722303358666,72.35804145813563
235,183.17783479319132,106.21358417342253,4.005913155812359,0.028233918096955794,0.4021127999838705,11.781002023734189
236,107.22098507749078,108.96901532918704,2.0290365902971668,0.048233492393759445,0.3428920995358175,15.941431103876361
237,71.47334617168134,104.62940939520433,1.3734225054089289,0.015437345899039865,0.47074905110635484,38.11501648389619
238,150.733090869202,105.06827800413706,1.8600486005552033,0.024367379598493978,0.4386815876687348,10.6274013346972
239,12.958451487427661,103.36417640790887,2.070472143749395,0.033892469684554456,0.2543801367756097,83.40095628672776
240,65.7278603450616,73.79530170872275,0.04062752236042573,0.034741288449831376,0.8650034653234915,9.826306914935799
241,11.980166993707726,90.99141324717021,1.5650421814801316,0.013244540665361296,0.7455284998563032,77.30106174476798
242,191.20557689195772,100.77000016740055,3.586841627574799,0.012559169063357821,0.7945148453041314,37.69758240752259
243,153.55729734392906,79.53271699449755,0.2077568365470213,0.04599328522873571,1.2504292855855736,3.6307833198780894
244,140.80347164039748,103.80926503747,2.051570503955884,0.042266365143804704,0.13934194867031915,0.21641436875854803
245,156.01150669289697,71.86556884626657,0.2757446848094665,0.008124846729730722,1.4416717733659805,6.053531064527871
246,2.5209190528948007,84.1766651574133,1.1242987666524322,0.005300292698933529,0.674047626017939,81.1556204065057
247,57.48332571855899,82.51407148108403,2.294007202476744,0.00474234648802115,1.2913446464624354,59.33291582807911
248,149.45531923363268,144.71013485372836,1.2403464718770987,0.032311384871811344,0.3176978425059787,15.456732176113405
249,171.00745601692026,114.58511136335436,0.2965430689921899,0.020137154431903746,1.4537051897387072,20.562341964697712
250,22.792012461062463,65.83446981906053,2.1925486079256555,0.0024483496904547635,1.4141709465427572,54.832625784437894
251,195.2206756379927,148.024984842711,3.744286644713328,0.018639869890532085,0.9094158208783903,76.41988532919625
252,149.0742999128338,92.50802016746461,3.396149092206148,0.04255136714736813,0.4850881861077155,13.296531309219983
253,99.53617954737261,61.678823162469286,3.721287459945634,0.01762717276270426,0.8515437509243102,27.3426499473561
254,93.28389273825712,137.97097715226042,0.6809642670790172,0.04474664570886282,0.9392424698333202,57.949280166280374
255,21.871002590820318,63.53285777856542,4.341183081874523,0.018219726001338633,0.3880931122191437,38.303406858877324
256,66.22245739557549,69.94573033061772,1.285729464281577,0.018979018096794666,0.13267834569564296,5.131788520953343
257,79.42794224790225,141.33992604484376,0.46313549329150716,0.03110863225614443,1.4346391405891734,76.8146908737522
258,133.64406588013117,122.81755489945908,2.2592583389579186,0.01887000637735246,1.0631095981278675,64.55363439342267
259,160.17275029961485,114.03643730557613,1.5411594577055798,0.0276453353687352,1.263128117970526,52.74735811877765
260,86.88696956753688,120.57778712213813,3.451914418384636,0.03273937724913238,1.1973518625575215,82.02804032077431
261,150.09292869067932,70.98664754061586,2.700493908657423,0.026714630696103026,0.17984257053283859,0.023910563404064
262,29.93380274143322,67.74467515954886,0.2342899458909799,0.02974690758322851,1.0754302438992565,37.92795169887447
263,29.577812880099646,61.09440912013784,2.5108094930094698,0.0359668139932243,0.4745648431972118,29.49374863233879
264,44.283256688228185,113.31086877524135,1.721470198093196,0.020222770324747116,0.7727579614500814,71.79956423238083
